invoice_date,invoice_number,location_zip,total,completion_date
2020-05-03,49772,80919.0,1459.0,2020-05-02
2020-05-03,49773,80924.0,0.0,2020-05-02
2020-05-04,49774,80905.0,0.0,2020-05-04
2020-05-04,49775,80919.0,84.0,2020-05-04
2020-05-01,49776,80921.0,0.0,2020-05-01
2020-05-04,49777,80817.0,312.4,2020-05-04
2020-05-04,49778,80919.0,223.0,2020-05-04
2020-05-02,49779,80906.0,550.4,2020-05-02
2020-05-04,49780,80919.0,18.0,2020-05-04
2020-05-04,49781,80919.0,49.0,2020-05-04
2020-05-04,49782,80909.0,347.4,2020-05-04
2020-05-04,49783,80921.0,36.0,2020-05-04
2020-05-01,49784,80908.0,0.0,2020-05-01
2020-05-04,49785,80909.0,312.0,2020-05-04
2020-05-04,49786,80132.0,167.4,2020-05-04
2020-04-30,49787,80817.0,95.0,2020-04-30
2020-05-04,49788,80920.0,1345.4,2020-05-04
2020-05-04,49789,80919.0,748.0,2020-05-04
2020-05-04,49790,80916.0,913.0,2020-05-04
2020-05-04,49791,80132.0,312.4,2020-05-04
2020-05-04,49792,80919.0,312.4,2020-05-04
2020-05-04,49793,80920.0,417.4,2020-05-04
2020-05-04,49794,80132.0,324.4,2020-05-04
2020-05-04,49795,80831.0,185.4,2020-05-04
2020-05-04,49796,80919.0,312.4,2020-05-04
2020-05-04,49797,80921.0,167.4,2020-05-04
2020-05-04,49798,80921.0,212.0,2020-05-04
2020-05-04,49799,80919.0,101.0,2020-05-04
2020-05-04,49800,80918.0,49.0,2020-05-04
2020-04-29,49801,80920.0,755.0,2020-04-29
2020-05-04,49802,80916.0,445.0,2020-05-04
2020-05-04,49803,80921.0,608.4,2020-05-04
2020-05-04,49804,80917.0,181.0,2020-05-04
2020-05-04,49805,80906.0,0.0,2020-05-04
2020-05-04,49806,80909.0,506.4,2020-05-04
2020-05-04,49807,80918.0,457.4,2020-05-04
2020-05-05,49809,80906.0,194.0,2020-05-04
2020-05-05,49810,80908.0,414.0,2020-05-04
2020-05-05,49811,80909.0,238.4,2020-05-04
2020-05-05,49812,80918.0,1000.4,2020-05-04
2020-05-05,49813,80831.0,627.4,2020-05-04
2020-05-05,49814,80909.0,203.4,2020-05-04
2020-05-05,49815,80919.0,195.0,2020-05-04
2020-05-05,49816,80920.0,1105.4,2020-05-04
2020-05-05,49817,80106.0,145.0,2020-05-04
2020-05-05,49818,80132.0,0.0,2020-05-05
2020-05-05,49819,80920.0,290.0,2020-05-05
2020-05-05,49820,80910.0,120.0,2020-05-05
2020-05-05,49821,80919.0,74.0,2020-05-05
2020-05-05,49822,80920.0,0.0,2020-05-05
2020-05-05,49823,80817.0,157.4,2020-05-05
2020-05-05,49824,80925.0,620.4,2020-05-05
2020-05-05,49825,80919.0,0.0,2020-05-05
2020-05-05,49826,80919.0,67.0,2020-05-05
2020-05-05,49827,80903.0,556.4,2020-05-05
2020-05-05,49828,80906.0,383.4,2020-05-05
2020-05-05,49829,80925.0,441.4,2020-05-05
2020-05-05,49830,80918.0,860.4,2020-05-05
2020-05-05,49831,80907.0,279.0,2020-05-05
2020-05-05,49832,80919.0,167.4,2020-05-05
2020-05-05,49833,80919.0,193.0,2020-05-05
2020-05-05,49834,80921.0,18.0,2020-05-05
2020-05-05,49835,80924.0,49.0,2020-05-05
2020-05-05,49836,80921.0,647.4,2020-05-05
2020-05-05,49837,80903.0,1579.4,2020-05-05
2020-05-05,49839,80907.0,497.4,2020-05-05
2020-05-05,49840,80906.0,129.0,2020-05-05
2020-05-05,49841,80917.0,0.0,2020-05-05
2020-05-05,49842,80906.0,265.0,2020-05-05
2020-05-05,49843,80919.0,0.0,2020-05-05
2020-05-05,49844,80918.0,168.0,2020-05-05
2020-05-05,49845,80132.0,74.0,2020-05-05
2020-05-05,49846,80921.0,185.4,2020-05-05
2020-05-05,49847,80132.0,318.4,2020-05-05
2020-05-05,49848,80910.0,312.4,2020-05-05
2020-05-05,49849,80923.0,167.4,2020-05-05
2020-05-05,49850,80920.0,373.0,2020-05-05
2020-05-05,49851,80907.0,19.0,2020-05-05
2020-05-05,49852,80923.0,261.0,2020-05-05
2020-05-05,49853,80917.0,388.0,2020-05-05
2020-05-06,49854,80921.0,145.0,2020-05-05
2020-05-06,49855,80919.0,792.0,2020-05-05
2020-05-06,49856,80922.0,49.0,2020-05-05
2020-05-06,49857,80132.0,210.0,2020-05-05
2020-05-06,49858,80132.0,81.0,2020-05-05
2020-05-06,49859,80917.0,603.4,2020-05-05
2020-05-06,49860,80905.0,0.0,2020-05-06
2020-05-06,49861,80924.0,0.0,2020-05-06
2020-05-06,49862,80918.0,40.0,2020-05-06
2020-05-06,49863,80920.0,157.4,2020-05-06
2020-05-06,49865,80916.0,84.0,2020-05-06
2020-05-06,49866,80132.0,167.4,2020-05-06
2020-05-06,49867,80917.0,185.4,2020-05-06
2020-05-06,49868,80918.0,156.0,2020-05-06
2020-05-06,49869,80831.0,0.0,2020-05-06
2020-05-06,49870,80132.0,0.0,2020-05-06
2020-05-06,49871,80908.0,457.4,2020-05-06
2020-05-06,49872,80132.0,457.4,2020-05-06
2020-05-06,49873,80831.0,49.0,2020-05-06
2020-05-06,49874,80923.0,314.0,2020-05-06
2020-05-06,49875,80908.0,84.0,2020-05-06
2020-05-06,49876,80921.0,0.0,2020-05-06
2020-05-06,49877,80918.0,936.0,2020-05-06
2020-05-06,49878,80907.0,230.0,2020-05-06
2020-05-06,49879,80908.0,248.4,2020-05-06
2020-05-06,49880,80915.0,49.0,2020-05-06
2020-05-06,49881,80920.0,312.4,2020-05-06
2020-05-06,49882,80921.0,0.0,2020-05-06
2020-05-06,49883,80921.0,285.4,2020-05-06
2020-05-06,49884,80920.0,18.0,2020-05-06
2020-05-06,49885,80908.0,479.4,2020-05-06
2020-05-06,49886,80923.0,230.0,2020-05-06
2020-04-28,49887,80906.0,1310.0,2020-04-27
2020-05-06,49888,80923.0,185.4,2020-05-06
2020-05-06,49889,80917.0,0.0,2020-05-06
2020-05-06,49894,80919.0,71.0,2020-05-06
2020-05-06,49895,80904.0,84.0,2020-05-06
2020-05-06,49896,80920.0,156.0,2020-05-06
2020-05-06,49897,80919.0,802.0,2020-05-06
2020-05-06,49898,80909.0,157.4,2020-05-06
2020-05-06,49899,80923.0,431.0,2020-05-06
2020-05-07,49900,80921.0,624.4,2020-05-06
2020-05-07,49901,80919.0,40.0,2020-05-06
2020-05-07,49902,80923.0,860.4,2020-05-06
2020-05-07,49904,80923.0,453.0,2020-05-06
2020-05-07,49905,80907.0,212.0,2020-05-06
2020-05-07,49906,80904.0,1967.4,2020-05-06
2020-05-07,49907,80920.0,1187.0,2020-05-07
2020-05-07,49908,80925.0,701.4,2020-05-07
2020-05-06,49909,80906.0,145.0,2020-05-06
2020-05-07,49910,80919.0,0.0,2020-05-07
2020-05-07,49911,80903.0,145.0,2020-05-07
2020-05-07,49912,80921.0,0.0,2020-05-07
2020-05-07,49913,80923.0,49.0,2020-05-07
2020-05-07,49914,80922.0,97.0,2020-05-07
2020-05-07,49915,80908.0,0.0,2020-05-07
2020-05-07,49916,80906.0,84.0,2020-05-07
2020-05-07,49921,80907.0,145.0,2020-05-07
2020-05-07,49922,80920.0,280.0,2020-05-07
2020-05-07,49923,80925.0,199.0,2020-05-07
2020-05-07,49924,80918.0,180.0,2020-05-07
2020-05-07,49925,80919.0,167.4,2020-05-07
2020-05-07,49926,80132.0,312.4,2020-05-07
2020-05-07,49927,80905.0,453.0,2020-05-07
2020-05-07,49928,80132.0,145.0,2020-05-07
2020-05-07,49929,80906.0,319.4,2020-05-07
2020-05-07,49930,80132.0,312.4,2020-05-07
2020-05-07,49931,80920.0,960.0,2020-05-07
2020-05-07,49937,80909.0,288.4,2020-05-07
2020-05-07,49938,80132.0,167.4,2020-05-07
2020-05-07,49939,80927.0,150.0,2020-05-07
2020-05-07,49940,80918.0,49.0,2020-05-07
2020-05-07,49941,80919.0,50.0,2020-05-07
2020-05-07,49942,80917.0,453.0,2020-05-07
2020-05-07,49943,80925.0,233.0,2020-05-07
2020-05-07,49945,80920.0,312.4,2020-05-07
2020-05-07,49948,80132.0,128.0,2020-05-07
2020-05-07,49949,80919.0,532.4,2020-05-07
2020-05-08,49951,80908.0,81.0,2020-05-07
2020-05-08,49952,80918.0,393.4,2020-05-07
2020-05-08,49953,80925.0,276.0,2020-05-07
2020-05-08,49954,80922.0,284.4,2020-05-07
2020-05-08,49955,80922.0,145.0,2020-05-07
2020-05-08,49956,80921.0,145.0,2020-05-07
2020-05-08,49957,80922.0,1500.0,2020-05-07
2020-05-08,49958,80907.0,319.0,2020-05-07
2020-05-08,49959,80925.0,74.0,2020-05-07
2020-05-08,49960,80918.0,185.4,2020-05-07
2020-05-08,49962,80924.0,167.4,2020-05-08
2020-05-08,49963,80905.0,0.0,2020-05-08
2020-05-08,49964,80904.0,229.0,2020-05-08
2020-05-08,49965,80106.0,194.0,2020-05-08
2020-05-08,49966,80918.0,167.4,2020-05-08
2020-05-08,49967,80918.0,0.0,2020-05-08
2020-05-08,49968,80924.0,18.0,2020-05-08
2020-05-08,49969,80132.0,302.4,2020-05-08
2020-05-08,49971,80907.0,311.4,2020-05-08
2020-05-08,49972,80921.0,92.0,2020-05-08
2020-05-08,49973,80920.0,167.4,2020-05-08
2020-05-08,49974,80919.0,74.0,2020-05-08
2020-05-08,49975,80831.0,1092.0,2020-05-08
2020-05-08,49976,80908.0,167.4,2020-05-08
2020-05-05,49977,80915.0,249.0,2020-05-05
2020-05-08,49978,80909.0,0.0,2020-05-08
2020-05-08,49979,80132.0,87.0,2020-05-08
2020-05-05,49980,80921.0,149.0,2020-05-05
2020-05-08,49981,80132.0,257.4,2020-05-08
2020-05-05,49982,80906.0,149.0,2020-05-05
2020-05-08,49983,80920.0,0.0,2020-05-08
2020-05-08,49984,80919.0,84.0,2020-05-08
2020-05-08,49985,80132.0,18.0,2020-05-08
2020-05-08,49986,80921.0,164.0,2020-05-08
2020-05-08,49987,80906.0,908.0,2020-05-08
2020-05-08,49988,80923.0,230.0,2020-05-08
2020-05-08,49989,80908.0,0.0,2020-05-08
2020-05-08,49990,80924.0,185.4,2020-05-08
2020-05-08,49991,80918.0,167.4,2020-05-08
2020-05-05,49992,80923.0,25.0,2020-05-05
2020-05-08,49993,80920.0,312.4,2020-05-08
2020-05-08,49994,80904.0,49.0,2020-05-08
2020-05-08,49995,80904.0,49.0,2020-05-08
2020-05-05,49996,80919.0,149.0,2020-05-05
2020-05-08,49997,80908.0,0.0,2020-05-08
2020-05-08,49998,80922.0,81.0,2020-05-08
2020-05-08,49999,80919.0,417.4,2020-05-08
2020-05-08,50000,80921.0,362.0,2020-05-08
2020-05-09,50001,80907.0,129.0,2020-05-08
2020-05-09,50002,80909.0,50.0,2020-05-08
2020-05-09,50003,80817.0,331.0,2020-05-08
2020-05-09,50004,80909.0,150.0,2020-05-08
2020-05-09,50005,80922.0,647.0,2020-05-09
2020-05-09,50006,80924.0,529.4,2020-05-09
2020-05-09,50007,80924.0,230.0,2020-05-09
2020-05-09,50008,80904.0,152.0,2020-05-09
2020-05-09,50009,80132.0,50.0,2020-05-09
2020-05-09,50010,80911.0,312.4,2020-05-09
2020-05-09,50011,80909.0,237.0,2020-05-09
2020-05-09,50012,80906.0,0.0,2020-05-09
2020-05-09,50013,80923.0,100.0,2020-05-09
2020-05-09,50014,80923.0,167.4,2020-05-09
2020-05-09,50015,80916.0,2504.4,2020-05-09
2020-05-04,50016,80907.0,0.0,2020-05-04
2020-05-09,50017,80918.0,167.4,2020-05-09
2020-05-04,50018,80916.0,167.4,2020-05-04
2020-05-09,50019,80906.0,49.0,2020-05-09
2020-05-05,50020,80909.0,0.0,2020-05-04
2020-05-09,50021,80905.0,84.0,2020-05-09
2020-05-09,50022,80923.0,1674.0,2020-05-09
2020-05-05,50030,80910.0,312.4,2020-05-05
2020-05-05,50032,80919.0,84.0,2020-05-05
2020-05-05,50033,80132.0,84.0,2020-05-05
2020-05-11,50034,80903.0,18.0,2020-05-11
2020-05-11,50035,80907.0,270.0,2020-05-11
2020-05-11,50036,80923.0,91.0,2020-05-11
2020-05-11,50037,80921.0,361.4,2020-05-11
2020-05-11,50038,80911.0,192.0,2020-05-11
2020-05-11,50039,80903.0,84.0,2020-05-11
2020-05-05,50040,80919.0,84.0,2020-05-05
2020-05-04,50041,80908.0,0.0,2020-05-04
2020-05-11,50042,80903.0,167.4,2020-05-11
2020-05-06,50043,80106.0,524.4,2020-05-06
2020-05-11,50044,80920.0,776.4,2020-05-11
2020-05-11,50045,80829.0,0.0,2020-05-11
2020-05-11,50046,80831.0,0.0,2020-05-11
2020-05-11,50047,80909.0,448.4,2020-05-11
2020-05-11,50048,80919.0,694.0,2020-05-11
2020-05-11,50050,80920.0,0.0,2020-05-11
2020-05-11,50051,80918.0,392.0,2020-05-11
2020-05-11,50052,80920.0,167.4,2020-05-11
2020-05-11,50053,80920.0,398.0,2020-05-11
2020-05-11,50054,80915.0,50.0,2020-05-11
2020-05-11,50055,80920.0,330.4,2020-05-11
2020-05-11,50056,80925.0,312.4,2020-05-11
2020-05-11,50057,80911.0,98.0,2020-05-11
2020-05-11,50058,80908.0,163.0,2020-05-11
2020-05-11,50059,80920.0,167.4,2020-05-11
2020-05-11,50060,80919.0,337.0,2020-05-11
2020-05-11,50061,80920.0,510.4,2020-05-11
2020-05-11,50062,80919.0,78.0,2020-05-11
2020-05-07,50063,80906.0,764.0,2020-05-07
2020-05-11,50064,80908.0,90.0,2020-05-11
2020-05-11,50065,80817.0,681.4,2020-05-11
2020-05-11,50066,80906.0,49.0,2020-05-11
2020-05-11,50067,80904.0,365.4,2020-05-11
2020-05-11,50068,80915.0,0.0,2020-05-11
2020-05-11,50069,80906.0,49.0,2020-05-11
2020-05-12,50071,80831.0,565.0,2020-05-11
2020-05-12,50072,80919.0,506.4,2020-05-11
2020-05-12,50073,80919.0,99.0,2020-05-11
2020-05-12,50074,80920.0,399.4,2020-05-11
2020-05-08,50075,80903.0,78.0,2020-05-08
2020-05-12,50076,80921.0,0.0,2020-05-12
2020-05-12,50077,80132.0,0.0,2020-05-12
2020-05-12,50078,80906.0,745.0,2020-05-12
2020-05-12,50079,80132.0,392.4,2020-05-12
2020-05-12,50080,80921.0,49.0,2020-05-12
2020-05-08,50081,80132.0,0.0,2020-05-08
2020-05-12,50082,80920.0,129.0,2020-05-12
2020-05-12,50083,80916.0,49.0,2020-05-12
2020-05-12,50084,80921.0,0.0,2020-05-12
2020-05-12,50085,80906.0,398.4,2020-05-12
2020-05-12,50086,80132.0,369.0,2020-05-12
2020-05-12,50087,80921.0,329.4,2020-05-12
2020-05-12,50088,80907.0,249.0,2020-05-12
2020-05-12,50089,80921.0,145.0,2020-05-12
2020-05-12,50090,80919.0,221.4,2020-05-12
2020-05-12,50091,80904.0,49.0,2020-05-12
2020-05-12,50092,80919.0,480.4,2020-05-12
2020-05-12,50093,80920.0,636.4,2020-05-12
2020-05-12,50094,80921.0,196.4,2020-05-12
2020-05-12,50095,80921.0,732.0,2020-05-12
2020-05-12,50097,80921.0,235.4,2020-05-12
2020-05-12,50098,80904.0,150.0,2020-05-12
2020-05-12,50099,80908.0,381.4,2020-05-12
2020-05-12,50100,80909.0,1162.0,2020-05-12
2020-05-12,50101,80904.0,0.0,2020-05-12
2020-05-12,50102,80920.0,167.4,2020-05-12
2020-05-12,50103,80918.0,285.4,2020-05-12
2020-05-12,50104,80924.0,620.4,2020-05-12
2020-05-12,50105,80919.0,137.0,2020-05-12
2020-05-13,50106,80921.0,529.4,2020-05-12
2020-05-13,50107,80919.0,295.0,2020-05-12
2020-05-13,50108,80918.0,174.0,2020-05-12
2020-05-13,50109,80909.0,50.0,2020-05-12
2020-05-13,50110,80132.0,157.0,2020-05-12
2020-05-13,50111,80132.0,1033.0,2020-05-12
2020-05-13,50112,80909.0,145.0,2020-05-12
2020-05-13,50113,80919.0,305.0,2020-05-12
2020-05-13,50114,80132.0,204.0,2020-05-12
2020-05-13,50115,80920.0,252.0,2020-05-12
2020-05-13,50116,80921.0,50.0,2020-05-12
2020-05-13,50117,80922.0,932.4,2020-05-13
2020-05-12,50118,80908.0,107.0,2020-05-12
2020-05-13,50119,80907.0,0.0,2020-05-13
2020-05-13,50120,80919.0,101.0,2020-05-13
2020-05-13,50121,80909.0,0.0,2020-05-13
2020-05-13,50122,80951.0,214.4,2020-05-13
2020-05-13,50123,80919.0,84.0,2020-05-13
2020-05-13,50124,80904.0,379.0,2020-05-13
2020-05-13,50125,80922.0,457.4,2020-05-13
2020-05-13,50126,80908.0,670.4,2020-05-13
2020-05-13,50127,80909.0,190.0,2020-05-13
2020-05-13,50128,80922.0,230.0,2020-05-13
2020-05-13,50129,80132.0,352.0,2020-05-13
2020-05-13,50130,80909.0,479.4,2020-05-13
2020-05-13,50131,80916.0,568.4,2020-05-13
2020-05-13,50132,80923.0,1103.4,2020-05-13
2020-05-13,50133,80919.0,1840.0,2020-05-13
2020-05-13,50134,80921.0,1323.4,2020-05-13
2020-05-13,50135,80919.0,230.0,2020-05-13
2020-05-13,50136,80922.0,457.4,2020-05-13
2020-05-13,50137,80923.0,457.4,2020-05-13
2020-05-13,50138,80951.0,221.4,2020-05-13
2020-05-13,50140,80908.0,226.0,2020-05-13
2020-05-13,50141,80132.0,29.0,2020-05-13
2020-05-13,50142,80831.0,1225.0,2020-05-13
2020-05-13,50143,80920.0,288.0,2020-05-13
2020-05-13,50144,80921.0,211.0,2020-05-13
2020-05-13,50145,80921.0,254.4,2020-05-13
2020-05-13,50146,80907.0,0.0,2020-05-13
2020-05-14,50147,80920.0,354.0,2020-05-13
2020-05-14,50148,80921.0,145.0,2020-05-13
2020-05-14,50149,80132.0,455.0,2020-05-13
2020-05-14,50150,80906.0,397.0,2020-05-13
2020-05-14,50151,80906.0,0.0,2020-05-13
2020-05-14,50152,80132.0,362.0,2020-05-13
2020-05-14,50153,80921.0,475.4,2020-05-13
2020-05-14,50154,80132.0,86.0,2020-05-13
2020-05-14,50155,80907.0,468.4,2020-05-13
2020-05-14,50156,80920.0,145.0,2020-05-13
2020-05-14,50157,80918.0,0.0,2020-05-13
2020-05-14,50158,80817.0,0.0,2020-05-14
2020-05-14,50159,80909.0,84.0,2020-05-14
2020-05-14,50160,80920.0,110.0,2020-05-14
2020-05-14,50162,80919.0,167.4,2020-05-14
2020-05-14,50163,80916.0,167.4,2020-05-14
2020-05-14,50164,80132.0,167.4,2020-05-14
2020-05-14,50165,80903.0,335.4,2020-05-14
2020-05-12,50166,80921.0,2296.0,2020-05-11
2020-05-14,50167,80919.0,162.0,2020-05-14
2020-05-14,50168,80906.0,84.0,2020-05-14
2020-05-11,50169,80923.0,0.0,2020-05-11
2020-05-14,50170,80132.0,106.0,2020-05-14
2020-05-14,50171,80904.0,426.4,2020-05-14
2020-05-14,50172,80908.0,0.0,2020-05-14
2020-05-14,50173,80905.0,145.0,2020-05-14
2020-05-14,50174,80132.0,479.4,2020-05-14
2020-05-11,50175,80910.0,836.0,2020-05-11
2020-05-14,50176,80918.0,167.4,2020-05-14
2020-05-14,50177,80132.0,0.0,2020-05-14
2020-05-14,50178,80925.0,314.0,2020-05-14
2020-05-14,50179,80907.0,145.0,2020-05-14
2020-05-14,50180,80919.0,542.0,2020-05-14
2020-05-14,50181,80907.0,74.0,2020-05-14
2020-05-14,50182,80132.0,169.0,2020-05-14
2020-05-14,50183,80916.0,84.0,2020-05-14
2020-05-14,50184,80917.0,49.0,2020-05-14
2020-05-14,50185,80906.0,596.0,2020-05-14
2020-05-14,50186,80905.0,361.4,2020-05-14
2020-05-14,50188,80905.0,709.0,2020-05-14
2020-05-14,50189,80919.0,50.0,2020-05-14
2020-05-14,50190,80920.0,84.0,2020-05-14
2020-05-14,50191,80918.0,72.0,2020-05-14
2020-05-14,50192,80921.0,895.4,2020-05-14
2020-05-14,50193,80919.0,234.4,2020-05-14
2020-05-14,50194,80920.0,217.4,2020-05-14
2020-05-14,50195,80921.0,751.0,2020-05-14
2020-05-14,50196,80919.0,0.0,2020-05-14
2020-05-15,50197,80918.0,506.4,2020-05-14
2020-05-15,50198,80132.0,0.0,2020-05-14
2020-05-15,50199,80918.0,100.0,2020-05-14
2020-05-15,50200,80919.0,519.4,2020-05-14
2020-05-15,50201,80920.0,250.0,2020-05-14
2020-05-14,50202,80919.0,216.4,2020-05-14
2020-05-15,50203,80918.0,419.4,2020-05-14
2020-05-15,50204,80921.0,1641.0,2020-05-14
2020-05-15,50205,80920.0,505.4,2020-05-14
2020-05-12,50206,80924.0,167.4,2020-05-12
2020-05-15,50207,80831.0,49.0,2020-05-15
2020-05-15,50208,80909.0,362.0,2020-05-15
2020-05-15,50209,80132.0,216.4,2020-05-15
2020-05-15,50210,80917.0,0.0,2020-05-15
2020-05-15,50211,80132.0,0.0,2020-05-15
2020-05-15,50212,80920.0,58.0,2020-05-15
2020-05-15,50213,80918.0,74.0,2020-05-15
2020-05-15,50214,80923.0,336.0,2020-05-15
2020-05-15,50215,80920.0,544.4,2020-05-15
2020-05-15,50216,80908.0,50.0,2020-05-15
2020-05-15,50217,80919.0,18.0,2020-05-15
2020-05-15,50218,80918.0,167.4,2020-05-15
2020-05-15,50219,80906.0,1222.4,2020-05-15
2020-05-15,50220,80908.0,720.4,2020-05-15
2020-05-15,50221,80918.0,266.0,2020-05-15
2020-05-15,50222,80817.0,89.0,2020-05-15
2020-05-15,50223,80132.0,0.0,2020-05-15
2020-05-15,50224,80918.0,312.0,2020-05-15
2020-05-15,50225,80924.0,642.4,2020-05-15
2020-05-15,50226,80919.0,49.0,2020-05-15
2020-05-15,50227,80831.0,0.0,2020-05-15
2020-05-15,50228,80906.0,0.0,2020-05-15
2020-05-15,50229,80132.0,312.0,2020-05-15
2020-05-15,50230,80920.0,1321.0,2020-05-15
2020-05-16,50231,80132.0,855.4,2020-05-15
2020-05-24,50232,80905.0,71.0,2020-05-24
2020-05-16,50233,80132.0,18.0,2020-05-15
2020-05-16,50234,80921.0,294.0,2020-05-15
2020-05-16,50235,80904.0,167.4,2020-05-15
2020-05-16,50236,80132.0,0.0,2020-05-15
2020-05-16,50237,80132.0,974.0,2020-05-15
2020-05-16,50238,80906.0,312.4,2020-05-16
2020-05-16,50239,80132.0,194.0,2020-05-15
2020-05-16,50240,80907.0,1137.0,2020-05-15
2020-05-16,50241,80132.0,0.0,2020-05-15
2020-05-16,50242,80919.0,0.0,2020-05-16
2020-05-16,50244,80906.0,78.0,2020-05-16
2020-05-16,50245,80924.0,0.0,2020-05-16
2020-05-16,50246,80921.0,0.0,2020-05-16
2020-05-16,50247,80927.0,49.0,2020-05-16
2020-05-16,50248,80817.0,287.4,2020-05-16
2020-05-16,50249,80919.0,0.0,2020-05-16
2020-05-16,50250,80831.0,560.4,2020-05-16
2020-05-16,50251,80920.0,692.0,2020-05-16
2020-05-16,50252,80919.0,560.4,2020-05-16
2020-05-16,50253,80921.0,158.0,2020-05-16
2020-05-16,50254,80922.0,167.4,2020-05-16
2020-05-16,50255,80906.0,136.0,2020-05-16
2020-05-16,50256,80922.0,522.0,2020-05-16
2020-05-16,50257,80132.0,167.4,2020-05-16
2020-05-16,50258,80920.0,252.0,2020-05-16
2020-05-16,50259,80911.0,665.4,2020-05-16
2020-05-16,50260,80908.0,312.4,2020-05-16
2020-05-17,50261,80904.0,65.0,2020-05-16
2020-05-17,50262,80919.0,130.0,2020-05-16
2020-05-15,50264,80921.0,214.4,2020-05-15
2020-05-16,50265,80923.0,226.0,2020-05-15
2020-05-18,50266,80923.0,209.0,2020-05-18
2020-05-18,50267,80920.0,195.0,2020-05-18
2020-05-18,50268,80922.0,0.0,2020-05-18
2020-05-18,50269,80921.0,0.0,2020-05-18
2020-05-18,50270,80132.0,49.0,2020-05-18
2020-05-11,50271,80919.0,49.0,2020-05-11
2020-05-18,50272,80920.0,0.0,2020-05-18
2020-05-18,50273,80132.0,145.0,2020-05-18
2020-05-18,50274,80919.0,149.0,2020-05-18
2020-05-18,50275,80920.0,47.0,2020-05-18
2020-05-18,50276,80911.0,428.4,2020-05-18
2020-05-18,50277,80906.0,81.0,2020-05-18
2020-05-18,50278,80910.0,473.4,2020-05-18
2020-05-18,50279,80918.0,0.0,2020-05-18
2020-05-18,50280,80132.0,453.0,2020-05-18
2020-05-18,50281,80921.0,84.0,2020-05-18
2020-05-18,50282,80907.0,386.0,2020-05-18
2020-05-18,50283,80920.0,0.0,2020-05-18
2020-05-18,50284,80920.0,167.4,2020-05-18
2020-05-18,50285,80906.0,185.0,2020-05-18
2020-05-12,50286,80919.0,495.4,2020-05-12
2020-05-18,50287,80906.0,130.0,2020-05-18
2020-05-18,50288,80921.0,212.0,2020-05-18
2020-05-18,50289,80921.0,460.4,2020-05-18
2020-05-18,50290,80921.0,403.0,2020-05-18
2020-05-18,50291,80132.0,0.0,2020-05-18
2020-05-18,50292,80919.0,245.0,2020-05-18
2020-05-18,50293,80919.0,1000.0,2020-05-18
2020-05-18,50294,80923.0,71.0,2020-05-18
2020-05-18,50295,80920.0,2531.4,2020-05-18
2020-05-18,50296,80918.0,0.0,2020-05-18
2020-05-18,50297,80908.0,84.0,2020-05-18
2020-05-18,50298,80132.0,0.0,2020-05-18
2020-05-18,50299,80923.0,312.4,2020-05-18
2020-05-18,50300,80906.0,614.0,2020-05-18
2020-05-18,50301,80923.0,67.0,2020-05-18
2020-05-18,50302,80911.0,366.0,2020-05-18
2020-05-18,50303,80919.0,167.4,2020-05-18
2020-05-19,50304,80923.0,106.0,2020-05-18
2020-05-19,50305,80132.0,0.0,2020-05-18
2020-05-19,50306,80922.0,81.0,2020-05-18
2020-05-19,50307,80909.0,927.4,2020-05-18
2020-05-19,50308,80911.0,1106.4,2020-05-18
2020-05-18,50309,80920.0,520.0,2020-05-18
2020-05-19,50310,80908.0,0.0,2020-05-18
2020-05-19,50311,80132.0,167.4,2020-05-19
2020-05-19,50312,80924.0,0.0,2020-05-19
2020-05-13,50313,80921.0,167.4,2020-05-13
2020-05-19,50314,80920.0,167.4,2020-05-19
2020-05-19,50315,80922.0,302.4,2020-05-19
2020-05-13,50317,80909.0,930.0,2020-05-13
2020-05-19,50318,80915.0,157.4,2020-05-19
2020-05-19,50319,80132.0,0.0,2020-05-19
2020-05-19,50320,80906.0,596.0,2020-05-19
2020-05-19,50321,80919.0,225.4,2020-05-19
2020-05-19,50322,80924.0,167.4,2020-05-19
2020-05-19,50323,80921.0,0.0,2020-05-19
2020-05-19,50324,80132.0,84.0,2020-05-19
2020-05-19,50325,80907.0,301.0,2020-05-19
2020-05-19,50326,80906.0,84.0,2020-05-19
2020-05-19,50327,80132.0,167.4,2020-05-19
2020-05-19,50328,80921.0,243.0,2020-05-19
2020-05-19,50329,80903.0,84.0,2020-05-19
2020-05-19,50330,80918.0,167.4,2020-05-19
2020-05-19,50331,80919.0,167.4,2020-05-19
2020-05-19,50332,80919.0,279.0,2020-05-19
2020-05-19,50333,80918.0,312.0,2020-05-19
